time,ecg
3.556077,-0.083814
3.559984,-0.086150
3.563892,-0.087892
3.567800,-0.088704
3.571708,-0.088615
3.575615,-0.087616
3.579523,-0.085537
3.583431,-0.082238
3.587339,-0.077874
3.591247,-0.072987
3.595154,-0.068366
3.599062,-0.064751
3.602970,-0.062444
3.606878,-0.060980
3.610785,-0.059124
3.614693,-0.055429
3.618601,-0.049210
3.622509,-0.041294
3.626417,-0.033857
3.630324,-0.029176
3.634232,-0.027921
3.638140,-0.028150
3.642048,-0.025869
3.645955,-0.017058
3.649863,-0.000097
3.653771,0.022856
3.657679,0.046440
3.661587,0.064415
3.665494,0.072515
3.669402,0.070249
3.673310,0.060682
3.677218,0.048442
3.681125,0.037219
3.685033,0.028193
3.688941,0.020141
3.692849,0.010886
3.696757,-0.000986
3.700664,-0.015210
3.704572,-0.030186
3.708480,-0.044120
3.712388,-0.056051
3.716295,-0.066031
3.720203,-0.074435
3.724111,-0.081059
3.728019,-0.084843
3.731927,-0.084576
3.735834,-0.080125
3.739742,-0.073224
3.743650,-0.066928
3.747558,-0.063788
3.751465,-0.063886
3.755373,-0.064434
3.759281,-0.061826
3.763189,-0.054917
3.767097,-0.046411
3.771004,-0.039543
3.774912,-0.030553
3.778820,-0.002097
3.782728,0.075005
3.786635,0.227446
3.790543,0.456625
3.794451,0.720163
3.798359,0.932836
3.802267,0.994107
3.806174,0.833889
3.810082,0.454164
3.813990,-0.058291
3.817898,-0.559805
3.821805,-0.907850
3.825713,-1.020562
3.829621,-0.906898
3.833529,-0.652683
3.837436,-0.372506
3.841344,-0.155637
3.845252,-0.034651
3.849160,0.010874
3.853068,0.024960
3.856975,0.042498
3.860883,0.072731
3.864791,0.104173
3.868699,0.121568
3.872606,0.120190
3.876514,0.108403
3.880422,0.099781
3.884330,0.103082
3.888238,0.117825
3.892145,0.137270
3.896053,0.154709
3.899961,0.167670
3.903869,0.177680
3.907776,0.187310
3.911684,0.197806
3.915592,0.209110
3.919500,0.221385
3.923408,0.235930
3.927315,0.254356
3.931223,0.276850
3.935131,0.301376
3.939039,0.324777
3.942946,0.345014
3.946854,0.362720
3.950762,0.380797
3.954670,0.402322
3.958578,0.428371
3.962485,0.457329
3.966393,0.486118
3.970301,0.512319
3.974209,0.535591
3.978116,0.557469
3.982024,0.579835
3.985932,0.603303
3.989840,0.626593
3.993748,0.647191
3.997655,0.662687
4.001563,0.671871
4.005471,0.675064
4.009379,0.673685
4.013286,0.669420
4.017194,0.663340
4.021102,0.655250
4.025010,0.643513
4.028918,0.625528
4.032825,0.598770
4.036733,0.561878
4.040641,0.515207
4.044549,0.460604
4.048456,0.400668
4.052364,0.338040
4.056272,0.275045
4.060180,0.213628
4.064088,0.155331
4.067995,0.101207
4.071903,0.051794
4.075811,0.007295
4.079719,-0.032105
4.083626,-0.066095
4.087534,-0.094433
